edad,sexo,comunidad,pais_nacimiento,situacion_prof,jornada_semanal,renta_cta_ajena,renta_cta_propia,anyo,ponderacion
20,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,2512.8639399999997
77,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2791.24085
69,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,3422.92842
48,Hombre,Catalunya,Espanya,autónomo,40,849.5,25000.0,2017,1521.8799900000001
49,Mujer,Catalunya,Espanya,asalariado, ,50214.8,0.0,2017,1531.49539
51,Hombre,Catalunya,Espanya,Empleador,40,45987.5,0.0,2017,3503.82744
52,Mujer,Catalunya,Espanya,asalariado,20,11627.0,0.0,2017,3487.2442100000003
20,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,3498.5435
62,Hombre,Catalunya,Espanya,asalariado,40,21815.8,0.0,2017,2508.9312
61,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,2447.99487
31,Hombre,Catalunya,Espanya,asalariado,40,3600.5,0.0,2017,2523.7863199999997
35,Hombre,Catalunya,Espanya,asalariado,40,23297.9,0.0,2017,9323.76111
35,Mujer,Catalunya,Espanya,asalariado,40,31712.3,0.0,2017,9163.9784
53,Mujer,Catalunya,Espanya,asalariado,40,25366.4,0.0,2017,5145.33076
55,Hombre,Catalunya,Espanya,asalariado,40,18994.7,0.0,2017,5169.79885
26,Hombre,Catalunya,Espanya,asalariado,40,11067.5,0.0,2017,5248.4539
43,Mujer,Catalunya,Espanya,asalariado,40,34085.6,0.0,2017,10655.407640000001
65,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1843.24937
49,Mujer,Catalunya,Espanya,asalariado,40,21778.3,0.0,2017,4608.15336
18,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,4596.01832
72,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2017,2513.24571
61,Hombre,Catalunya,Espanya,asalariado, ,3878.7,0.0,2017,2832.54614
56,Mujer,Catalunya,Espanya,asalariado,40,14609.3,0.0,2017,2788.21975
34,Hombre,Catalunya,Espanya,asalariado,40,10144.91,0.0,2017,2849.31736
30,Hombre,Catalunya,Espanya,asalariado, ,10252.16,0.0,2017,2849.31736
77,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2875.5645
54,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2936.65491
63,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2017,2456.66028
61,Mujer,Catalunya,Espanya,asalariado,20,6791.4,0.0,2017,2396.99349
68,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2625.26875
60,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2665.71075
33,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2677.4401199999998
57,Hombre,Catalunya,Resto,asalariado, ,0.0,0.0,2017,2475.17113
64,Mujer,Catalunya,Resto,, ,0.0,0.0,2017,2477.4669
31,Hombre,Catalunya,Resto,asalariado, ,8209.7,0.0,2017,2554.17083
20,Mujer,Catalunya,Resto,, ,0.0,0.0,2017,2512.0991
74,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1379.9280099999999
70,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1395.52008
73,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2007.8809800000001
42,Hombre,Catalunya,Espanya,asalariado, ,549.5,0.0,2017,2022.29393
61,Hombre,Catalunya,Espanya,autónomo,35,0.0,19564.9,2017,2039.01513
57,Mujer,Catalunya,Espanya,asalariado,20,9709.8,0.0,2017,2007.10667
29,Hombre,Catalunya,Espanya,autónomo,35,0.0,7453.83,2017,2051.08793
27,Mujer,Catalunya,Espanya,ayuda familiar, ,13122.81,0.0,2017,2015.93812
82,Hombre,Catalunya,Espanya,autónomo, ,0.0,973.1,2017,4150.13241
75,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,4135.84545
52,Hombre,Catalunya,Espanya,autónomo,72,0.0,4110.0,2017,4180.0356
78,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,4353.1795
54,Mujer,Catalunya,Espanya,asalariado,40,36269.7,0.0,2017,5238.53089
29,Mujer,Catalunya,Espanya,asalariado, ,10710.36,0.0,2017,5251.9492
25,Mujer,Catalunya,Espanya,asalariado, ,11769.25,0.0,2017,5761.99409
67,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2017,1247.50853
64,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1255.6093
62,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2017,1887.7304399999998
51,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1861.5972199999999
56,Hombre,Catalunya,Espanya,autónomo,40,18454.4,0.0,2017,2950.42018
54,Mujer,Catalunya,Espanya,asalariado,40,17836.1,0.0,2017,2984.7673800000002
28,Mujer,Catalunya,Espanya,asalariado,40,3067.5,0.0,2017,2992.41276
27,Hombre,Catalunya,Espanya,asalariado,40,2.9,28931.9,2017,3044.58833
44,Hombre,Catalunya,Espanya,asalariado,40,38419.2,0.0,2017,2590.67949
48,Mujer,Catalunya,Espanya,asalariado,40,44501.5,0.0,2017,2602.63218
71,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1562.50348
68,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1580.1585
58,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2017,2549.10138
57,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2574.0560100000002
25,Mujer,Catalunya,Espanya,asalariado, ,12725.4,0.0,2017,2836.46238
65,Hombre,Madrid,Espanya,asalariado, ,0.0,0.0,2017,1923.47098
86,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2017,3080.65976
78,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,3038.30915
69,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,1929.3552100000002
52,Hombre,Catalunya,Espanya,asalariado,40,56549.4,0.0,2017,3284.21281
44,Mujer,Catalunya,Espanya,asalariado,25,4337.9,0.0,2017,3269.52044
72,Hombre,Catalunya,Resto,asalariado, ,0.0,0.0,2017,2127.1007600000003
63,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2140.91321
45,Hombre,Catalunya,Espanya,Empleador,40,0.0,38793.8,2017,3213.8597
45,Mujer,Catalunya,Espanya,autónomo,40,35406.4,17167.5,2017,3210.62104
34,Mujer,Catalunya,Resto,Empleador,40,9473.9,13517.7,2017,3949.09657
35,Hombre,Catalunya,Resto,Empleador,40,0.0,13517.7,2017,4017.95284
43,Hombre,Catalunya,Espanya,autónomo,42,0.0,7983.9,2017,2387.9790199999998
43,Mujer,Catalunya,Espanya,asalariado,37,9213.0,0.0,2017,2385.57262
41,Hombre,Catalunya,Espanya,asalariado,37,33851.6,0.0,2017,4134.89602
34,Mujer,Catalunya,UE-28,asalariado,37,32061.0,0.0,2017,4140.23144
43,Mujer,Catalunya,Espanya,asalariado,30,30937.7,0.0,2017,2347.57613
20,Mujer,Catalunya,Espanya,asalariado,40,4092.4,0.0,2017,2354.56936
19,Mujer,Catalunya,Espanya,asalariado,20,1260.3,0.0,2017,2354.56936
33,Mujer,Catalunya,Espanya,asalariado,40,16137.3,0.0,2017,18734.8734
33,Hombre,Catalunya,Espanya,asalariado,40,14588.1,0.0,2017,19061.5338
61,Hombre,Catalunya,Espanya,asalariado,40,32177.1,0.0,2017,1608.64344
62,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1569.57309
57,Hombre,Catalunya,Espanya,asalariado,40,21916.7,0.0,2017,2297.76056
85,Mujer,Catalunya,Espanya,autónomo, ,0.0,0.0,2017,2286.97774
54,Mujer,Catalunya,Espanya,asalariado,24,7468.0,0.0,2017,2324.50986
67,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1464.57677
62,Mujer,Catalunya,Espanya,asalariado,25,12623.3,0.0,2017,1474.08708
46,Hombre,Catalunya,Resto,autónomo,45,0.0,25000.0,2017,2517.4908
44,Mujer,Catalunya,Resto,asalariado,36,10717.03,0.0,2017,2519.2206300000003
24,Hombre,Catalunya,Resto,, ,81.0,0.0,2017,2518.62464
21,Hombre,Catalunya,Resto,, ,0.0,0.0,2017,2518.62464
79,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,2926.66021
59,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,3564.75887
53,Hombre,Catalunya,Espanya,asalariado, ,10349.4,0.0,2017,3588.27932
28,Mujer,Catalunya,Espanya,asalariado,20,6222.9,0.0,2017,3580.44414
57,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2038.2308600000001
53,Mujer,Catalunya,Espanya,autónomo,46,0.0,6930.76,2017,2061.95885
21,Mujer,Catalunya,Espanya,asalariado, ,2641.2,0.0,2017,2268.0012699999997
19,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2118.3035
72,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,3348.71029
62,Hombre,Catalunya,Espanya,asalariado,40,143617.4,0.0,2017,1856.55906
60,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1827.50585
69,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1884.16944
70,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1905.45903
53,Hombre,Catalunya,Espanya,autónomo,40,9307.4,25000.0,2017,3766.07691
53,Mujer,Catalunya,Espanya,autónomo,40,20320.5,0.0,2017,3748.25249
23,Mujer,Catalunya,Espanya,asalariado,30,14289.57,0.0,2017,4122.798760000001
41,Mujer,Catalunya,Espanya,Empleador,55,24032.2,0.0,2017,3162.9083100000003
41,Hombre,Catalunya,Espanya,Empleador,55,24332.6,0.0,2017,3166.0988399999997
73,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1884.16944
73,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1905.45903
52,Hombre,Catalunya,Espanya,asalariado,40,25691.3,0.0,2017,4459.7992
53,Mujer,Catalunya,Espanya,asalariado,40,12152.9,0.0,2017,4438.69146
28,Hombre,Catalunya,Espanya,asalariado,40,9451.0,0.0,2017,4527.65207
70,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1796.2373
69,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1816.53332
44,Hombre,Catalunya,Espanya,autónomo,40,0.0,12500.0,2017,4055.6540700000005
43,Mujer,Catalunya,Espanya,asalariado,36,20929.3,0.0,2017,4051.56712
49,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,3444.3809
51,Hombre,Catalunya,Espanya,autónomo,40,0.0,22869.2,2017,3440.49895
19,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,3435.3105200000005
63,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2701.70395
54,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2017,4661.54623
52,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,4639.4836399999995
25,Hombre,Catalunya,Espanya,, ,0.0,0.0,2017,4639.59431
64,Mujer,Catalunya,Espanya,ayuda familiar, ,0.0,0.0,2017,1608.3252400000001
86,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1599.29439
64,Hombre,Catalunya,Espanya,Empleador, ,0.0,0.0,2017,1648.36022
51,Hombre,Catalunya,Espanya,asalariado,37,36960.1,0.0,2017,4845.03749
48,Mujer,Catalunya,Espanya,asalariado,37,30900.9,0.0,2017,4850.50419
43,Mujer,Catalunya,Espanya,asalariado,37,33863.5,0.0,2017,7803.80742
59,Hombre,Catalunya,Espanya,Empleador,50,0.0,14719.49,2017,1489.62965
60,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1504.2125
57,Mujer,Catalunya,Espanya,asalariado,40,336.7,0.0,2017,4626.572520000001
48,Hombre,Catalunya,Espanya,asalariado,40,39396.8,0.0,2017,3591.4273799999996
41,Mujer,Catalunya,Espanya,asalariado,37,22106.6,0.0,2017,3593.89513
60,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2989.28101
32,Hombre,Catalunya,Espanya,asalariado, ,1004.2,0.0,2017,3054.78442
36,Hombre,Catalunya,Resto,asalariado,40,8582.1,0.0,2017,5082.487929999999
30,Mujer,Catalunya,Resto,, ,0.0,0.0,2017,5089.04607
65,Hombre,Catalunya,Espanya,asalariado, ,2333.0,0.0,2017,2545.6245
61,Mujer,Catalunya,Espanya,asalariado,20,4746.2,0.0,2017,2483.79697
23,Mujer,Catalunya,Espanya,, ,5231.2,0.0,2017,2761.23508
67,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,3717.30314
44,Hombre,Catalunya,Espanya,asalariado,40,596.8,0.0,2017,4645.89637
79,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,3898.1522600000003
72,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,3884.73275
44,Hombre,Catalunya,Espanya,asalariado,60,26360.2,0.0,2017,3912.6181
78,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2162.90968
74,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2155.4638
55,Hombre,Catalunya,Resto,asalariado,60,16523.18,0.0,2017,2852.00156
51,Mujer,Catalunya,Resto,, ,0.0,0.0,2017,2838.50335
20,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2017,2847.7006100000003
23,Hombre,Catalunya,Resto,asalariado, ,12171.0,0.0,2017,2838.57106
58,Hombre,Catalunya,Espanya,asalariado,40,24165.5,0.0,2017,3534.40028
54,Mujer,Catalunya,Espanya,autónomo, ,0.0,7500.0,2017,3575.54586
66,Hombre,Catalunya,Espanya,Empleador,40,64347.1,0.0,2017,1419.13386
68,Mujer,Catalunya,Espanya,asalariado, ,13015.4,0.0,2017,1435.1689199999998
75,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1887.5216899999998
65,Hombre,Catalunya,Espanya,asalariado, ,0.0,5190.8,2017,2254.6157
64,Mujer,Catalunya,Espanya,asalariado,40,36419.5,0.0,2017,2199.85612
34,Hombre,Catalunya,Espanya,asalariado,40,1927.5,12750.7,2017,2267.96504
61,Hombre,Catalunya,Espanya,asalariado, ,47290.9,0.0,2017,1887.7304399999998
52,Mujer,Catalunya,Espanya,asalariado,40,31265.2,0.0,2017,1861.5972199999999
54,Mujer,Catalunya, ,, ,0.0,0.0,2017,0.0
60,Hombre,Catalunya,Espanya,asalariado,40,20838.3,0.0,2017,1934.35443
52,Mujer,Catalunya,Espanya,asalariado,23,13437.0,0.0,2017,1263.85456
18,Hombre,Catalunya,Espanya,, ,0.0,0.0,2017,1298.39038
76,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,1243.44805
62,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,3316.24478
49,Mujer,Catalunya,Espanya,asalariado,20,944.4,0.0,2017,1921.9178600000002
48,Hombre,Catalunya,Espanya,asalariado,40,18297.2,0.0,2017,1909.85122
58,Mujer,Catalunya,Espanya,asalariado,20,12322.4,0.0,2017,2996.07873
62,Hombre,Catalunya,Espanya,asalariado, ,23503.5,0.0,2017,3043.7096100000003
47,Hombre,Catalunya,Espanya,asalariado,40,32295.9,0.0,2017,2441.40724
41,Mujer,Catalunya,Espanya,asalariado, ,1555.7,0.0,2017,2443.08479
45,Mujer,Catalunya,Espanya,asalariado,40,12812.2,0.0,2017,2363.42591
46,Hombre,Catalunya,Espanya,asalariado,40,19775.0,0.0,2017,2361.80306
71,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1590.34811
66,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,1608.31775
68,Hombre,Catalunya,Espanya,asalariado, ,1140.3,0.0,2017,1383.89402
66,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1399.5309
57,Mujer,Catalunya,Espanya,asalariado,40,28052.3,0.0,2017,1294.3342699999998
61,Hombre,Catalunya,Espanya,asalariado, ,45924.8,0.0,2017,1314.9112599999999
19,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,1300.90956
21,Hombre,Catalunya,Espanya,, ,0.0,0.0,2017,1296.73892
53,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2120.22669
55,Hombre,Catalunya,Espanya,asalariado,40,22703.3,0.0,2017,2130.3092100000003
21,Hombre,Catalunya,Espanya,, ,664.9,0.0,2017,2120.27727
25,Mujer,Madrid,Espanya,asalariado,40,10396.91,0.0,2017,356.03537
19,Hombre,Madrid,Espanya,, ,0.0,0.0,2017,808.24115
47,Mujer,Madrid,Espanya,asalariado,20,7057.6,0.0,2017,808.24115
39,Mujer,Catalunya,Espanya,asalariado,38,29330.5,0.0,2017,2881.16978
39,Hombre,Catalunya,Espanya,autónomo,40,295.4,4732.4,2017,2884.0761199999997
61,Hombre,Catalunya,Espanya,Empleador,40,46786.2,0.0,2017,1601.8091
61,Mujer,Catalunya,Resto,asalariado, ,18051.3,0.0,2017,1562.90473
34,Mujer,Catalunya,Espanya,asalariado,30,12557.8,0.0,2017,3347.29336
33,Hombre,Catalunya,Espanya,asalariado,45,29603.2,0.0,2017,3405.65661
82,Mujer,Catalunya,Espanya,autónomo, ,0.0,0.0,2017,4047.1748799999996
86,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2017,4103.587939999999
85,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2863.2024899999997
38,Hombre,Catalunya,Espanya,asalariado, ,1696.3,0.0,2017,5098.41704
38,Mujer,Catalunya,UE-28,asalariado,40,19362.3,0.0,2017,5093.27928
86,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2017,11179.46278
61,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,11088.0359
47,Hombre,Catalunya,Espanya,autónomo,40,0.0,35237.0,2017,5214.60677
69,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1393.82314
63,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1421.73043
86,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2017,4103.587939999999
82,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,4047.1748799999996
56,Hombre,Catalunya,Espanya,asalariado,40,20200.8,0.0,2017,2986.70262
52,Mujer,Catalunya,Espanya,asalariado,40,14925.0,0.0,2017,3021.4722
25,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,3323.39454
56,Mujer,Catalunya,Espanya,asalariado,40,23930.6,0.0,2017,2922.16869
56,Hombre,Catalunya,Espanya,asalariado,40,31562.9,0.0,2017,2893.83922
28,Hombre,Catalunya,Espanya,asalariado,20,23774.1,0.0,2017,2986.20149
22,Mujer,Catalunya,Espanya,asalariado, ,789.6,0.0,2017,3220.06263
50,Mujer,Catalunya,Espanya,asalariado,37,29682.3,0.0,2017,2337.7951
51,Hombre,Catalunya,Espanya,autónomo,30,0.0,12652.6,2017,2335.16032
22,Hombre,Catalunya,Espanya,, ,254.9,0.0,2017,2324.1637
48,Hombre,Catalunya,Resto,asalariado,40,19987.5,0.0,2017,6490.67789
70,Hombre,Catalunya,Espanya,Empleador, ,0.0,0.0,2017,3265.55535
81,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,3625.74115
40,Hombre,Catalunya,Espanya,asalariado,40,32772.1,0.0,2017,6350.78266
38,Mujer,Catalunya,Espanya,asalariado,40,23167.0,0.0,2017,6344.38287
73,Hombre,Catalunya,Espanya,Empleador, ,0.0,0.0,2017,1302.14129
72,Mujer,Catalunya,Espanya,Empleador, ,0.0,0.0,2017,1316.85443
47,Hombre,Catalunya,Espanya,Empleador,50,13425.3,0.0,2017,2761.71007
41,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2763.60771
43,Hombre,Catalunya,Espanya,asalariado,40,19835.0,0.0,2017,2766.30121
42,Mujer,Catalunya,Espanya,asalariado,37,38065.2,0.0,2017,2763.5135600000003
62,Hombre,Catalunya,Espanya,asalariado, ,6890.8,0.0,2017,4064.54734
48,Mujer,Catalunya,Espanya,asalariado, ,18969.93,0.0,2017,2677.40094
20,Hombre,Catalunya,Espanya,, ,0.0,0.0,2017,2734.4596100000003
48,Hombre,Catalunya,Resto,asalariado, ,3335.6,0.0,2017,2745.29684
51,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2017,2746.46778
55,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,4270.68225
47,Mujer,Catalunya,Espanya,, ,0.0,0.0,2017,4275.5009
27,Hombre,Catalunya,Espanya,asalariado, ,265.3,0.0,2017,4335.65784
24,Hombre,Catalunya,Espanya,asalariado,20,3035.0,0.0,2017,4250.570970000001
23,Mujer,Catalunya,Espanya,asalariado,50,503.9,0.0,2017,4675.20019
82,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2014.0215899999998
46,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2046.2014100000001
40,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2049.67289
84,Mujer,Catalunya,Espanya,autónomo, ,0.0,0.0,2017,2634.7124
56,Hombre,Catalunya,Espanya,asalariado,40,29160.5,0.0,2017,2747.99293
67,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1371.4845300000002
62,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1380.39034
19,Hombre,Catalunya,Espanya,, ,0.0,0.0,2017,1433.29007
62,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,2053.53755
44,Hombre,Catalunya,Espanya,asalariado,50,9858.4,0.0,2017,2078.1534899999997
39,Hombre,Catalunya,Espanya,asalariado, ,2704.7,0.0,2017,2078.1534899999997
70,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1431.70357
67,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2017,1447.88066
66,Hombre,Catalunya,Espanya,autónomo, ,0.0,17418.9,2017,2201.6720800000003
67,Mujer,Catalunya,Espanya,autónomo, ,0.0,5929.73,2017,2226.5491899999997
30,Mujer,Catalunya,Espanya,asalariado,40,18585.7,0.0,2017,2245.4254100000003
61,Hombre,Catalunya,Espanya,asalariado,40,22334.2,0.0,2017,1473.98108
61,Mujer,Catalunya,Espanya,asalariado,20,5920.1,0.0,2017,1438.18137
78,Mujer,Madrid,Espanya,asalariado, ,0.0,0.0,2017,3480.6564700000004
78,Hombre,Madrid,Espanya,asalariado, ,0.0,0.0,2017,1672.19379
82,Mujer,Madrid,Espanya,asalariado, ,0.0,0.0,2017,1672.19379
55,Hombre,Madrid,Espanya,asalariado,40,30921.2,0.0,2017,2306.55393
74,Mujer,Madrid,Espanya,, ,0.0,0.0,2017,2287.1365100000003
40,Mujer,Madrid,Espanya,asalariado,30,14144.4,0.0,2017,2302.0704
18,Mujer,Madrid,Espanya,, ,0.0,0.0,2017,2287.1365100000003
40,Hombre,Madrid,Espanya,asalariado,40,5878.98,0.0,2017,3758.39549
33,Mujer,Madrid,Espanya,asalariado,30,7657.3,0.0,2017,3758.39549
47,Hombre,Madrid,Espanya,asalariado, ,0.0,0.0,2017,3391.52846
64,Mujer,Madrid,Espanya,asalariado, ,0.0,0.0,2017,2010.52382
77,Hombre,Madrid,Espanya,asalariado, ,0.0,0.0,2017,2622.4811
49,Hombre,Madrid,Resto,asalariado, ,0.0,0.0,2017,1637.66995
33,Hombre,Madrid,Resto,asalariado,40,24138.2,0.0,2017,1637.66995
63,Hombre,Madrid,Resto,asalariado, ,0.0,0.0,2017,1637.66995
33,Mujer,Madrid,Espanya,asalariado,40,22569.4,0.0,2017,3267.08496
58,Hombre,Madrid,Espanya,asalariado, ,0.0,0.0,2017,3267.08496
24,Hombre,Madrid,Espanya,asalariado,40,21482.1,0.0,2017,3267.08496
43,Hombre,Madrid,Espanya,asalariado,40,27088.0,0.0,2017,1909.0094199999999
41,Mujer,Madrid,Espanya,asalariado, ,0.0,0.0,2017,1921.47433
47,Mujer,Madrid,UE-28,asalariado,36,47385.7,-699.8,2017,3161.2654399999997
48,Hombre,Madrid,Espanya,asalariado,35,49609.9,12517.2,2017,3161.2654399999997
46,Hombre,Madrid,Espanya,asalariado,37,41407.9,0.0,2017,2012.9221899999998
44,Mujer,Madrid,Espanya,autónomo,45,0.0,9108.7,2017,2026.0656
43,Hombre,Madrid,Espanya,Empleador,45,6285.6,75000.0,2017,1932.8672
42,Mujer,Madrid,Espanya,asalariado,30,37115.4,0.0,2017,1945.4878899999999
49,Hombre,Madrid,Espanya,autónomo, ,0.0,7500.0,2017,1774.4225800000002
41,Mujer,Madrid,Espanya,asalariado,37,38477.7,0.0,2017,1786.00871
44,Hombre,Madrid,Espanya,asalariado,37,42681.3,0.0,2017,2778.89271
41,Mujer,Madrid,Espanya,asalariado,37,33828.7,0.0,2017,2797.03753
39,Mujer,Madrid,Espanya,asalariado,30,14063.6,0.0,2017,2264.2107300000002
42,Hombre,Madrid,Espanya,asalariado,40,67049.6,0.0,2017,2249.52243
72,Hombre,Madrid,Espanya,asalariado, ,0.0,0.0,2017,2705.31644
60,Mujer,Madrid,Espanya,asalariado,9,1279.1,0.0,2017,2705.31644
86,Mujer,Madrid,Espanya,, ,0.0,0.0,2017,2700.4868699999997
42,Hombre,Madrid,Espanya,asalariado,40,33932.3,0.0,2017,3025.5230100000003
39,Mujer,Madrid,Espanya,asalariado,40,14855.9,0.0,2017,3045.27821
43,Hombre,Madrid,Espanya,asalariado,40,44909.5,0.0,2017,2648.60227
42,Mujer,Madrid,Espanya,asalariado,40,51469.6,0.0,2017,2665.89637
78,Hombre,Madrid,Espanya,Empleador, ,0.0,0.0,2017,2431.8474
76,Mujer,Madrid,Espanya,, ,0.0,0.0,2017,2431.8474
53,Hombre,Madrid,UE-28,asalariado,40,59613.1,0.0,2017,2718.4801399999997
57,Mujer,Madrid,Espanya,, ,0.0,0.0,2017,2695.59497
20,Hombre,Madrid,Espanya,, ,0.0,0.0,2017,2749.45172
42,Hombre,Madrid,Espanya,asalariado,40,14170.2,0.0,2017,2617.38518
36,Mujer,Madrid,Espanya,asalariado,40,17550.8,0.0,2017,2634.4754399999997
24,Hombre,Madrid,Resto,asalariado, ,0.0,7500.0,2017,2671.08215
65,Mujer,Madrid,Resto,asalariado, ,0.0,0.0,2017,2671.08215
50,Mujer,Madrid,Resto,asalariado,40,15224.8,0.0,2017,2671.08215
21,Hombre,Madrid,Resto,asalariado, ,0.0,0.0,2017,2671.08215
35,Mujer,Madrid,Espanya,asalariado,40,31313.9,0.0,2017,8180.0232
53,Hombre,Madrid,Espanya,asalariado, ,15210.6,0.0,2017,1413.67886
50,Mujer,Madrid,Espanya,asalariado, ,0.0,0.0,2017,1401.77799
18,Mujer,Madrid,Espanya,, ,0.0,0.0,2017,1401.77799
45,Mujer,Madrid,Resto,autónomo, ,0.0,0.0,2017,1960.76915
22,Hombre,Madrid,UE-28,asalariado, ,2030.19,0.0,2017,1948.04933
18,Mujer,Madrid,UE-28,, ,0.0,0.0,2017,1948.04933
53,Hombre,Madrid,Resto,autónomo, ,0.0,-2973.0,2017,2170.6132
49,Mujer,Madrid,Resto,asalariado,12,2940.0,0.0,2017,2152.34018
21,Mujer,Madrid,Resto,autónomo, ,1854.41,0.0,2017,2152.34018
47,Hombre,Madrid,Espanya,autónomo, ,0.0,12500.0,2017,2811.5874
40,Mujer,Madrid,UE-28,asalariado,36,18633.7,0.0,2017,2829.9457
